Lessee Name,Car Mark,FMS Lessee Number,Contract,Contract Expiration,Primary Commodity,CSR,CSL,Commericial,Past Region,2026 Region,Jacketed,Lined,Lining Type,Car Age,Mark,Number,Mark2,Car Type Level 2,Min (no lining),Min w lining,Interior Lining,Rule 88B ,Safety Relief,Service Equipment ,Stub Sill,Tank Thickness,Tank Qualification,Portfolio,Car,Year,Cars & Year,Full/Partial Qual,Reason Shopped,Perform Tank Qual,Scheduled,Current Status,Adjusted Status,Plan Status,AITX Fleet Services of Canada Inc. (Sarnia),AITX Railcar Services LLC (N Kansas City),AITX Mini/Mobile Unit 93 (Mounds),AITX Mobile Headquarters (LaPorte),AITX Mobile Operations (Houston),AITX Railcar Services LLC (Brookhaven),AITX Railcar Services LLC (Bude),AITX Railcar Services LLC (Longview),AITX Railcar Services LLC (Tennille),AITX Repair-KCK MRU (Kansas City),"AITX Repair-Milton, PA MRU","AITX Repair-Sweetwater, TX MRU ",Apache Railway - Snowflake AZ (Snowflake),Blastech Corp (BRANTFORD),"CAD Railway Services (Lachine, Montreal)","CALTRAX, Inc. (Calgary)",CANDO Rail Services (Oakbank),Cathcart (Amarillo) (Amarillo),Cathcart (Elk Mills) (Elk Mills),Cathcart - Hinton (Hinton),Cathcart (Lynchburg) (Lynchburg),Cathcart - Kansas City (Kansas City),Cathcart - Maumee (Maumee),Cathcart Rail - Hastings (Hastings),Curry Rail Services - Hollidaysburg PA (Hollidaysburg),Curry Rail Services Hockley (Hockley),Curry Rail Services Shoshoni (Shoshoni),Eagle Railcar (Cairo),Eagle Railcar (Channelview) (Eastland),Eagle Railcar (DuBois),Eagle Railcar (Elkhart),Eagle Railcar (Fitzgerald),Eagle Railcar (Gordon),Eagle Railcar (Junction City),Eagle Railcar (Longview),Eagle Railcar-Georgetown/Orange (Georgetown),Eagle Railcar Services (Orange),Eagle Railcar Services (Roscoe),Eagle Railcar (Washington),Eagle Railcar (Wichita Falls),"Frit Car and Equipment, Inc. (Brewton)","Frit Car and Equipment, Inc. (Bridgeton)",Greenbrier Repair & Services (Cleburne),Greenbrier Repair & Services (Finley),Greenbrier Repair-Central (Marmaduke),"Greenbrier Rail Services (Omaha, NE)","H.C. Chandler and Son, Inc. (Plantersville)",Iron Horse Rail Services (Beaumont),KRS Katahdin Railcar Services  (Bangor),"Midwest Railcar Repair, Inc. (Brandon (Corson))","PSC Repair (Beaumont, TX)",Procor Limited (N. Van),Procor Limited (Joffre),Procor Limited (Sarnia),"Procor - Transmark (Lethbridge, AB)","Rescar (Savanna, IL)","TLC Rail Services/Inserv-Wright City (Wright City, OK)","TMC Engineering Services (Houston, TX)",TNT Repair Services (Longview),Transco (Texarkana),Transco Rail (Sayre),Transco Railway (Oelwein),"Transco Railway Products, Inc. (Miles City)","Transco-Sheldon, TX (Houston)","Transitech, Inc. (Fordyce)","Trinity Industries, Inc. (Ft. Worth)","Trinity Industries, Inc. (Saginaw)","Trinity Rail Services (Shell Rock, IA)","Trinity Rail - Sunray (Sunray, TX)","Red River Coatings (Nash, TX)",Rescar #380 (Deer Park),"Texana Midway Tank Cleaning (Texarkana, TX)",VLS RECOVERY SERVICES  - Hockley (hockley),Column1,
"Rocky Mountain Transportation Services, Inc.",STPX220290,3772,009308 0002,2/28/2026,BUTANE (DA010) (DA010),,,,SC,,Jacketed,,,30,STPX,220290,,Pressure Tank,,,,2026,2026,2026,2031,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"The Andersons, Inc.",STPX220291,3499,009455 0003,3/31/2025,PROPANE (DA100) (DA100),,,,#N/A,,Jacketed,,,30,STPX,220291,,Pressure Tank,,,,2027,2026,2026,2027,2026,2026,On Lease,Active,2026,,Full Qual,RELEASED FROM SRVC,No,Planned Shopping,Arrived,2025,,,6/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1/2025,
"Rocky Mountain Transportation Services, Inc.",STPX220292,3772,009308 0002,2/28/2026,BUTANE (DA010) (DA010),,,,SC,,Jacketed,,,30,STPX,220292,,Pressure Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"The Andersons, Inc.",STPX220294,3499,009455 0003,3/31/2025,PROPANE (DA100) (DA100),,,,#N/A,,Jacketed,,,30,STPX,220294,,Pressure Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,RELEASED FROM SRVC,No,Planned Shopping,Arrived,2025,,,9/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/1/2025,
NGL Supply Company Ltd.,STPX220298,1537,007910 0002,9/30/2025,PROPANE (DA100) (DA100),,,,NE,,Jacketed,,,30,STPX,220298,,Pressure Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"The Andersons, Inc.",STPX220302,3499,009455 0003,3/31/2025,PROPANE (DA100) (DA100),,,,#N/A,,Jacketed,,,30,STPX,220302,,Pressure Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,RELEASED FROM SRVC,No,Planned Shopping,Arrived,2025,,,6/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1/2025,
"EnviroTech Services, Inc.",TAEX000260,3628,010141 2626,9/30/2029,MAGNESIUM CHLORIDE (WD) (WD ),,,,W,,Jacketed,,,48,TAEX,000260,,General Service Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,,Planned Shopping,To Be Scrapped,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Agridyne, LLC",TAEX000265,1920,010006 3158,9/30/2025,ANIMAL FEED (SOLID) (TB020) (TB020),,,,#N/A,,Jacketed,,,48,TAEX,000265,,General Service Tank,,,,2026,2028,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,SCRAP,No,Planned Shopping,To Be Scrapped,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"SABIC Americas, Inc.",TAEX000317,2030,010388 3531,6/30/2022,PHENOL (MB210) (MB210),,,,NE,,Jacketed,,,36,TAEX,000317,,General Service Tank,,,,2026,2026,2026,2026,2028,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"EnviroTech Services, Inc.",TAEX000396,3628,010141 2626,9/30/2029,MAGNESIUM CHLORIDE (WD) (WD ),,,,W,,Non-Jacketed,,,49,TAEX,000396,,General Service Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,,Planned Shopping,To Be Scrapped,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Plant Nutrient LLC ,TAEX000807,3542,010029 0004,12/31/2031,"UREA,AMMONIUM NITRATE SOLUTION(UAN) (NB014) (NB014)",,,,NE,,Jacketed,,,44,TAEX,000807,,General Service Tank,,,,2026,2031,2031,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Plant Nutrient LLC ,TAEX000808,3542,010029 0004,12/31/2031,"UREA,AMMONIUM NITRATE SOLUTION(UAN) (NB014) (NB014)",,,,NE,,Jacketed,,,44,TAEX,000808,,General Service Tank,,,,2026,2031,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Plant Nutrient LLC ,TAEX000812,3542,010029 0004,12/31/2031,"UREA,AMMONIUM NITRATE SOLUTION(UAN) (NB014) (NB014)",,,,NE,,Jacketed,,,44,TAEX,000812,,General Service Tank,,,,2026,2031,2031,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Plant Nutrient LLC ,TAEX000825,3542,010029 0004,12/31/2031,"UREA,AMMONIUM NITRATE SOLUTION(UAN) (NB014) (NB014)",,,,NE,,Jacketed,,,44,TAEX,000825,,General Service Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Plant Nutrient LLC ,TAEX000832,3542,010029 0004,12/31/2031,"UREA,AMMONIUM NITRATE SOLUTION(UAN) (NB014) (NB014)",,,,NE,,Jacketed,,,44,TAEX,000832,,General Service Tank,,,,2026,2031,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Oxyde Chemicals, Inc.",TAEX001250,1885,010343 3471,2/28/2022,ACETIC ACID (LB010) (LB010),,,,NC,,Non-Jacketed,,,48,TAEX,001250,,General Service Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,,Planned Shopping,To Be Scrapped,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Oxyde Chemicals, Inc.",TAEX001366,1885,010343 3471,2/28/2022,ACETIC ACID (LB010) (LB010),,,,NC,,Non-Jacketed,,,48,TAEX,001366,,General Service Tank,,,,2026,2026,2026,2031,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,,Planned Shopping,To Be Scrapped,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX001377,1975,010088 0008,11/30/2027,LUBE OIL (KC128) (KC128),,,,SC,,Non-Jacketed,,,34,TAEX,001377,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Vertex Energy Operating, LLC",TAEX001659,3816,010454 0001,2/29/2028,PURITY 1003 BASE OIL (KN000) (KN000),,,,SC,,Non-Jacketed,,,34,TAEX,001659,,Non-Jacketed 30/31.8k gal Tank,,,,2031,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Arbio International, LLC",TAEX001675,3572,010037 3786,11/30/2022,ETHANOL (HR131) (HR131),,,,0,,Non-Jacketed,,,31,TAEX,001675,,Non-Jacketed 30/31.8k gal Tank,,,,2029,2026,2026,2029,2029,2029,On Lease,Active,2026,,Partial Qual,RELEASED FROM SRVC,No,Planned Shopping,To Be Routed,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Casella Waste Systems of Ontario, LLC",TAEX001683,3591,010071 0001,10/31/2025,WATER (HL150) (HL150),,,,#N/A,,Non-Jacketed,,,26,TAEX,001683,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX001685,1975,010088 0008,11/30/2027,LUBE OIL (KC128) (KC128),,,,SC,,Non-Jacketed,,,26,TAEX,001685,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2032,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Casella Waste Systems of Ontario, LLC",TAEX001687,3591,010071 0001,10/31/2025,WATER (HL150) (HL150),,,,#N/A,,Non-Jacketed,,,26,TAEX,001687,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX001692,1975,009196 0007,8/31/2028,GAS OIL (KH150) (KH150),,,,SC,,Non-Jacketed,,,26,TAEX,001692,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"GFL Environmental USA, Inc.",TAEX001693,3924,020084 0002,7/31/2028,PURITY 1003 BASE OIL (KN000) (KN000),,,,#N/A,,Non-Jacketed,,,26,TAEX,001693,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX001698,1975,009037 0013,6/30/2034,USED LUBE OIL (SAFETY KLEEN ONLY) (GW160) (GW160),,,,SC,,Non-Jacketed,,,26,TAEX,001698,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Vertex Energy Operating, LLC",TAEX001699,3816,010454 0001,2/29/2028,PURITY 1003 BASE OIL (KN000) (KN000),,,,SC,,Non-Jacketed,,,26,TAEX,001699,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX001808,1975,010088 0008,11/30/2027,LUBE OIL (KC128) (KC128),,,,SC,,Non-Jacketed,,,19,TAEX,001808,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2032,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Vertex Energy Operating, LLC",TAEX001814,3816,010454 0001,2/29/2028,PURITY 1003 BASE OIL (KN000) (KN000),,,,SC,,Non-Jacketed,,,19,TAEX,001814,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Marathon Holdings LLC,TAEX001816,3541,010027 4163,3/31/2027,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,001816,,General Service Tank,,,,2026,2030,2030,2026,2028,2028,On Lease,Active,2026,,Partial Qual,,,Need Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"United Energy Trading, LLC",TAEX001817,3938,020097 0004,8/31/2028,Ultra-low Sulfur Diesel (KH190) (KH190),,,,0,,Jacketed,,,19,TAEX,001817,,General Service Tank,,,,2026,2026,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Marathon Holdings LLC,TAEX001819,3541,010027 4163,3/31/2027,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,001819,,General Service Tank,,,,2026,2030,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Marathon Holdings LLC,TAEX001820,3541,010027 4163,3/31/2027,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,001820,,General Service Tank,,,,2026,2030,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Vertex Energy Operating, LLC",TAEX001821,3816,010454 0001,2/29/2028,PURITY 1003 BASE OIL (KN000) (KN000),,,,SC,,Non-Jacketed,,,19,TAEX,001821,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Didion Ethanol, LLC",TAEX001822,3617,010116 4036,11/30/2026,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,001822,,General Service Tank,,,,2026,2026,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"GFL Environmental USA, Inc.",TAEX001824,3924,020084 0002,7/31/2028,PURITY 1003 BASE OIL (KN000) (KN000),,,,#N/A,,Non-Jacketed,,,19,TAEX,001824,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX001825,1975,009037 0013,6/30/2034,USED LUBE OIL (SAFETY KLEEN ONLY) (GW160) (GW160),,,,SC,,Non-Jacketed,,,19,TAEX,001825,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Didion Ethanol, LLC",TAEX001831,3617,010116 4036,11/30/2026,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,001831,,General Service Tank,,,,2026,2030,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
Mitsubishi International Corporation,TAEX002095,1940,010301 4004,6/30/2026,METHANOL (HS091) (HS091),,,,#N/A,,Non-Jacketed,,,18,TAEX,002095,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
Marquis Energy-Illinois LLC ,TAEX002123,1913,010280 0001,1/31/2028,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,002123,,General Service Tank,,,,2026,2030,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
The Andersons Marathon Holdings LLC,TAEX002126,3541,010027 4098,11/30/2026,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,002126,,General Service Tank,,,,2026,2026,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
Marquis Energy-Illinois LLC ,TAEX002136,1913,010280 0001,1/31/2028,ETHANOL (HR131) (HR131),,,,SC,,Jacketed,,,19,TAEX,002136,,General Service Tank,,,,2026,2026,2030,2026,2026,2026,On Lease,Active,2026,,Full Qual,,,Need Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
AGROSIERRAVISTA SPR DE RL ,TAEX002358,3558,010007 2894,5/31/2023,Peppermash (hotsauce) (ZZ312) (ZZ312),,,,#N/A,,Non-Jacketed,Lined,,30,TAEX,002358,,Non-Jacketed 30/31.8k gal Tank,,,2026,2028,2028,2028,2028,2028,2028,On Lease,Active,2026,,Partial Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX002361,1975,009037 0013,6/30/2034,USED LUBE OIL (SAFETY KLEEN ONLY) (GW160) (GW160),,,,SC,,Non-Jacketed,,,30,TAEX,002361,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
AGROSIERRAVISTA SPR DE RL ,TAEX002362,3558,010007 2894,5/31/2023,Peppermash (hotsauce) (ZZ312) (ZZ312),,,,#N/A,,Non-Jacketed,Lined,,30,TAEX,002362,,Non-Jacketed 30/31.8k gal Tank,,,2026,2028,2028,2028,2028,2028,2028,On Lease,Active,2026,,Partial Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX002366,1975,009196 0007,8/31/2028,GAS OIL (KH150) (KH150),,,,SC,,Non-Jacketed,,,30,TAEX,002366,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
AGROSIERRAVISTA SPR DE RL ,TAEX002367,3558,010007 2894,5/31/2023,Peppermash (hotsauce) (ZZ312) (ZZ312),,,,#N/A,,Non-Jacketed,Lined,,30,TAEX,002367,,Non-Jacketed 30/31.8k gal Tank,,,2026,2028,2028,2028,2028,2028,2028,On Lease,Active,2026,,Partial Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",TAEX002414,1975,009037 0013,6/30/2034,USED LUBE OIL (SAFETY KLEEN ONLY) (GW160) (GW160),,,,SC,,Non-Jacketed,,,29,TAEX,002414,,Non-Jacketed 30/31.8k gal Tank,,,,2026,2026,2026,2026,2026,2026,On Lease,Active,2026,,Full Qual,DO NOT QUAL LIST,No,Planned Shopping,To Be Routed,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
