"Action,Id,ShopName,ShopNameDisplay,ShopStatus,ShopType,SPLC,SCAC,Address1,Address2,City,State,Zip,IsAITXShop,CertifcationClass,CertificationDate,CertificateExpiration,Comment,CurrencyCode,DeliveryLines,DisplayOnCustomerMap,DisplayOnWebPortal,Email,EnvironmentalReview,Fax,LaborRate,Latitude,Longitude,LogoURL,Phone,SAP,Website,EnterDate,EnterUserId,LastEditDate,LastEditUserId,Last Verified,,,,"
",2428,Y - Vermilion Valley Railroad (Vvrr),Y - Vermilion Valley Railroad (VVRR) (Danville),Active,Storage Yard,368950000,,3401 Lynch Creek Dr,,Danville,IL,61834,No,,,,""CSXT: Danville, IL (DANVL)    VVRR was purchased by Gulf & Atlantic Railways in 2023"",,CSXT,No,No,William.Carlton@garailways.com; VVRR-CSC@garailways.com; Eric.Cunningham@garailways.com,No,,,,,,,1006052,,2023-06-09 11:32:22,5746,2024-05-30 08:10:26,5746,2025-03-03,,,,"
",813,Y - Vermont Railway,Y - Vermont Railway (Burlington),Active,Storage Yard,133761000,,,,Burlington,VT,nan,No,,,,,,,No,No,vrscustomerservice@vrs.us.com,No,,,,,,,1005879,,2009-08-26 10:13:27,10,2024-05-30 08:11:01,5746,2025-03-03,,,,"
",2805,Y - Viper Rail Car,Y - Viper Rail Car (Cedar Rapids),Active,Storage Yard,535170000,,,,Cedar Rapids,IA,nan,No,,,,Main Contact: Jared White 801-209-7227  Bill Denkers: 801-390-1126,,UP,No,No,info@viperstorage.com,No,,,,,,(833) 888-4737,0,,2024-09-20 00:00:00,1,2024-10-17 07:48:14,5822,2025-03-03,,,,"
",2806,Y - Viper Rail Car,Y - Viper Rail Car (Janesville),Active,Storage Yard,338650000,,,,Janesville,WI,nan,No,,,,Main Contact: Jared White 801-209-7227  Bill Denkers: 801-390-1126,,UP,No,No,,No,,,,,,(833) 888-4737,0,,2024-09-20 00:00:00,1,2024-10-17 10:39:41,5822,2025-03-03,,,,"
",2807,Y - Viper Rail Car,Y - Viper Rail Car (Slinger),Active,Storage Yard,335473000,,,,Slinger,WI,nan,No,,,,Main Contact: Jared White 801-209-7227  Bill Denkers: 801-390-1126  ,,CN,No,No,,No,,,,,,(833) 888-4737,0,,2024-09-20 00:00:00,1,2024-10-17 11:01:00,5822,2025-03-03,,,,"
",513,Y - Walking Horse & Eastern Storage Track,Y - Walking Horse & Eastern Storage Track (Shelbyville),Review,Storage Yard,433360000,,,,Shelbyville,TN,nan,No,,,,,,,No,No,,No,(931) 695-5078,,35.487724,-86.448884,,(931) 695-5066,0,,2007-04-01 00:00:00,1,2007-04-01 00:00:00,1,2025-03-03,,,,"
",3104,Y - Watco,Y - Watco (Neodesha),Active,Storage Yard,587670000,,701 Klader Dr,PO Box 326,Neodesha,KS,66757,No,,,,,,""UP, SKOL"",No,No,melissa.winebrenner@watcocompanies.com,No,620-325-3786,,37.4253904,-95.6913943,,(620) 325-3001,0,,2024-09-20 00:00:00,1,2024-10-11 10:34:00,5746,2025-03-03,,,,"
",2854,Y - Watco,Y - Watco (Scottsville),Active,Storage Yard,665362000,,FM 2199 Verhalen Industrial Rd.,,Scottsville,TX,75688,No,,,,,,UP,No,No,,No,,,32.5335021,-94.2489699,,(844) 417-0221,0,,2024-09-20 00:00:00,1,2024-10-17 10:31:19,5822,2025-03-03,,,,"
",2347,Y - Watco Switching Services (Ex Progressrail),Y - Watco Switching Services (ex ProgressRail) (Parsons),Active,Storage Yard,472210000,SPSX,18004 Scandia Road,,Parsons,KS,67357,No,,,,Formerly Progress Rail,,UP,No,No,storage@watco.com,No,,,,,,,1009287,,2023-01-06 00:00:00,1,2023-09-25 14:32:36,5746,2025-03-03,,,,"
",2363,Y - West Tennessee Railroad (Wtnn),Y - West Tennessee Railroad (WTNN) (Jackson),Active,Storage Yard,439140000,WTRR,1061 James Buchanan Dr,,Jackson,TN,38301,No,,,,""NS – Corinth, MS  CPKC – Corinth, MS  CSX – Humboldt, TN  CN – Fulton, KY    WTNN Agent  Krissy O'Connor  P: (732) 842-0912"",,""CN, CSXT, NS"",No,No,wtnnagent@wtnnrr.com,No,,,,,,,1008884,,2023-01-06 00:00:00,1,2023-12-05 12:21:01,5746,2025-03-03,,,,"
",510,Y - West Tennessee Rr,Y - West Tennessee RR (Corinth),Active,Storage Yard,481220000,,,,Corinth,MS,nan,No,,,,,,,No,No,WTNN Agent WTNNagent@wtnnrr.com;  koconnor@wtnnrr.com,No,,,34.952086,-88.518906,,(732) 842-0912,0,,2007-04-01 00:00:00,1,2024-10-15 13:16:31,5822,2025-03-03,,,,"
",2113,Y - Western Illinois Rail Park,Y - Western Illinois Rail Park (Wood River),Active,Storage Yard,396245000,,435 North Old Saint Loouis Rd,,Wood River,IL,62095,No,,,,""UP to Western Illinois Rail Park @ Wood River, IL  Storage yard is owned by Watco              "",,UP to WANN,No,No,,No,,,,,,,1005748,,2020-01-14 15:15:38,3492,2024-05-30 08:11:56,5746,2025-03-03,,,,"
",2138,Y - Wichita Falls Rr C/O Pfl,Y - Wichita Falls RR c/o PFL (Wichita Falls),Active,Storage Yard,664300000,,,,Wichita Falls,TX,nan,No,,,,UPRR at Wichita Falls TX  BNSF at Altus OK.      ,,UPRR,No,No,David Cohen  239-390-285 (W)  954-729-4774 (C)  david_cohen@progressivefuelslimited.com,No,,,,,,,1005940,,2020-08-24 07:56:34,3492,2024-05-30 08:12:52,5746,2025-03-03,,,,"
",2861,Y - Winchester & Western Railroad Co.,Y - Winchester & Western Railroad Co. (Millville),Active,Storage Yard,199330000,,301 S 12th St,,Millville,NJ,8332,No,,,,Omnitrax storage,,CSXT/NS,No,No,,No,,,39.3895626,-75.0237036,,,0,,2024-09-20 00:00:00,1,2024-10-17 09:58:24,5822,2025-03-03,,,,"
",2083,Y - Wiregrass Central Storage,Y - Wiregrass Central Storage (Waterford),Review,Storage Yard,477550000,,,,Waterford,AL,nan,No,,,,Delivering Route: CSXT WATFA WGCR,,,No,No,twilhelmy@gwrr.com,No,,,,,,,0,,2018-03-13 12:26:08,3509,2024-10-16 12:19:34,5822,2025-03-03,,,,"
",2868,Y - Wisconsin & Southern,Y - Wisconsin & Southern (Janesville),Active,Storage Yard,338650000,,,,Janesville,WI,nan,No,,,,,,UP/WSOR,No,No,,No,,,,,,,0,,2024-09-20 00:00:00,1,2024-10-17 11:01:30,5822,2025-03-03,,,,"
",2364,Y - Wisconsin & Southern Rr (Wsor) (Watco),Y - Wisconsin & Southern RR (WSOR) (Watco) (Madison),Active,Storage Yard,338500000,WSMW,1890 E Johnson St,,Madison,WI,nan,No,,,,storage@watco.com,,,No,No,storage@watco.com,No,,,,,,,1008883,,2023-01-06 00:00:00,1,2023-09-25 08:21:19,5746,2025-03-03,,,,"
",2365,Y - Wisconsin Great Northern Railroad,Y - Wisconsin Great Northern Railroad (Spooner),Active,Storage Yard,323263000,WGSW,426 N. Front Street,,Spooner,WI,54801,No,,,,""Greg Vreeland, General Manager  715-939-0023  greg@spoonertrainride.com"",,,No,No,greg@spoonertrainride.com,No,,,,,,,1008881,,2023-01-06 00:00:00,1,2023-09-19 08:26:26,5746,2025-03-03,,,,"
",2120,Y - Wisconsin Great Northern Rr,Y - Wisconsin Great Northern RR (Trego),Active,Storage Yard,323257000,,N6639 Dilly Lake Road,,Trego,WI,54888,No,,,,""Greg Vreeland, General Manager  715-939-0023  greg@spoonertrainride.com"",,,No,No,greg@spoonertrainride.com,No,,,,,,,1006059,,2020-05-13 13:24:57,3492,2024-05-30 08:13:40,5746,2025-03-03,,,,"
",2846,Y - Wisconsin Northern Railroad,Y - Wisconsin Northern Railroad (Chippewa Falls),Active,Storage Yard,328180000,,880 Halbleib Road,,Chippewa Falls,WI,54729,No,,,,Routing to Storage Yard:  UP - NORMW - WN,,UP,No,No,,No,,,44.9523439,-91.3714989,,,0,,2024-09-20 00:00:00,1,2024-10-17 10:36:37,5822,2025-03-03,,,,"
",3141,Y - Wisconsin Northern Railroad (Progressive Rail),Y - Wisconsin Northern Railroad (Progressive Rail) (Chippewa Falls),Active,Storage Yard,,,880 HALBLEIB RD,,Chippewa Falls,WI,54729,No,,,,,,UP,No,No,CustomerService@progressiverail.com,No,,,,,,,1010114,,2025-01-06 13:36:44,5746,2025-01-06 13:36:44,5746,2025-03-03,,,,"
",3099,Y - Youngstown & Southeastern,Y - Youngstown & Southeastern (Connersville),Active,Storage Yard,371340000,,916 Vine Street,,Connersville,IN,47331,No,,,,,,CSX/NS,No,No,,No,,,,,,,0,,2024-09-20 00:00:00,1,2024-10-17 09:26:26,5822,2025-03-03,,,,"
",2447,Y - Youngstown & Southeastern Railroad (Ysrr),Y - Youngstown & Southeastern Railroad (YSRR) (North Lima),Active,Storage Yard,346740000,,11812 Market St,,North Lima,OH,44452,No,,,,""CSXT:  Lowellville, OH (LOLVL)  NS:  Haselton Yard (YGSTN)    Matthew Ruple - MB Rail  Cell: (801) 645-1013"",,""NS, CSXT"",No,No,mdr.iobinc@yahoo.com,No,,,,,,,1006052,,2023-08-23 09:37:43,5746,2024-05-30 08:14:21,5746,2025-03-03,,,,"
",535,Y - Youngstown Belt Railroad Storage Track,Y - Youngstown Belt Railroad Storage Track (Youngstown),Review,Storage Yard,344220000,,,,Youngstown,OH,nan,No,,,,,,,No,No,,No,(330) 744-9095,,41.09832,-80.650648,,(330) 744-1992,0,,2007-04-01 00:00:00,1,2007-04-01 00:00:00,1,2025-03-03,,,,"
",2456,Z - Abc Recycling,Z - ABC Recycling (Grande Prairie),Active,Scrap Yard,87850000,,9727 128 Ave,,Grande Prairie,AB,T8V 4,No,,,,Katelynn Langille - Office Admin  Katie Nguyken - AP Team Lead  ,,CN,No,No,admingp@abcrecycling.com; Katie.Nguyen@abcrecycling.com,No,,,,,,(780) 532-8028,1009462,,2023-10-02 08:13:31,5746,2024-05-23 13:07:34,5746,2025-03-03,,,,"
",2467,Z - Advantage Metals Recycling,Z - Advantage Metals Recycling (Kansas City),Active,Scrap Yard,581520000,,1015 S Packard St,,Kansas City,KS,66105,No,,,,,,KCTL,No,No,ann.edwards@nucor.com,No,,,,,,(502) 643-2156,1009594,,2024-03-12 10:12:22,5746,2024-05-23 13:08:43,5746,2025-03-03,,,,"
",2435,Z - Aim Recycling,Z - AIM Recycling (Bangor),Active,Scrap Yard,113843000,,2630 Broadway,,Bangor,ME,4401,No,,,,""Railstation:  North Bangor, ME    Christopher 'Kit' Eckard  - Site Manager"",,CPRS,No,No,ceckard@aim-recycling.com,No,,,,,,(207) 745-7664,1009464,,2023-06-20 15:22:10,5746,2024-05-23 13:09:57,5746,2025-03-03,,,,"
",2479,Z - Aim Recycling,Z - AIM Recycling (Dartmouth),Active,Scrap Yard,12190000,,60 Simmonds Dr,,Dartmouth,NS,B3B 1,No,,,,,,CN,No,No,mcormier@aim-recycling.com,No,,,,,,,1009463,,2024-07-19 11:29:40,5746,2024-07-23 08:55:50,5746,2025-03-03,,,,"
",2477,Z - Aim Recycling,Z - AIM Recycling (Montreal),Active,Scrap Yard,30105000,,9100 Henri-Bourassa Est,,Montreal,QC,H1E 2,No,,,,""Railstation:  Montreal East, PQ"",,CN,No,No,jpatton@aim-global.com,No,,,,,,(514) 494-2000,1009464,,2024-07-03 10:26:28,5746,2024-07-23 08:56:20,5746,2025-03-03,,,,"
",2436,Z - Aim Recycling,Z - AIM Recycling (Saint John),Active,Scrap Yard,16000000,,145 Gateway St Pier 10,West Side,Saint John,NB,nan,No,,,,Ryan Cyr - Director of Operations,,NBSR,No,No,rcyr@aim-recycling.com,No,,,,,,(506) 650-6996,1009463,,2023-06-20 15:23:56,5746,2024-05-23 13:10:34,5746,2025-03-03,,,,"
",2400,Z - Alter Trading,Z - Alter Trading (Waterloo),Active,Scrap Yard,532730000,ATWI,1500 W Airline Hwy,,Waterloo,IA,50703,No,,,,Angela Sanders - Yard Admin  Curtis Goodman - Regional Marketing Manager (319) 427-1505,,CN,No,No,Angela.Sanders@altertrading.com; Curtis.Goodman@altertrading.com,No,,,,,,(315) 236-9856,1009262,,2023-02-02 00:00:00,1,2024-01-30 12:14:48,5746,2025-03-03,,,,"
",2367,Z - Amg Resources,Z - AMG Resources (Gary),Active,Scrap Yard,363300000,AMGI,459 N Cline Ave,,Gary,IN,46406,No,,,,""Railstation:  Cavanaugh, IN (CN)  Railstation:  Gary, IN (IHB)    Leo Phillipp - Manager Railcar Purchasing"",,CN & IHB,No,No,lphillipp@amgresources.com,No,,,,,,(630) 542-2111,1008845,,2023-01-06 00:00:00,1,2024-01-30 12:16:47,5746,2025-03-03,,,,"
",2369,Z - Azcon (Burnham),Z - Azcon (Burnham) (Chicago),Active,Scrap Yard,381411000,AMBI,13733 S. Avenue O,,Chicago,IL,60827,No,,,,""Railstation:  Burnham, IL (IHB)"",,IHB,No,No,mkomorowski@azconmetals.com,No,,,,,,(312) 559-3126,1008896,,2023-01-06 00:00:00,1,2024-07-26 13:55:18,5746,2025-03-03,,,,"
",2401,Z - Azcon,Z - Azcon (Duluth),Active,Scrap Yard,500900000,AZDM,630 Helberg Dr,,Duluth,MN,nan,No,,,,,,""BNSF, CPRS"",No,No,mkomorowski@azconmetals.com,No,,,,,,(312) 559-3126,1008896,,2023-02-02 00:00:00,1,2024-07-26 13:55:48,5746,2025-03-03,,,,"
",2469,Z - Becker Iron & Metal (Madison),Z - Becker Iron & Metal (Madison) (Venice),Active,Scrap Yard,396298000,,1310 Broadway,,Venice,IL,62090,No,,,,,,TRRA,No,No,mford@beckermetal.com,No,,,,,,(618) 213-4250,1009591,,2024-03-20 15:17:12,5746,2024-05-23 13:12:44,5746,2025-03-03,,,,"
",2452,Z - Bridgeport Metals (Omnisource: Aka Bronson),Z - Bridgeport Metals (Omnisource: aka Bronson) (East Chicago),Active,Scrap Yard,363510000,,3300 S Dickey,,East Chicago,IN,46312,No,,,,Scrap cars sold and invoiced to Omnisource.,,IHB,No,No,Steve.Bardon@omnisource.com,No,,,,,,(419) 392-2360,1008851,,2023-09-14 11:11:03,5746,2024-07-26 13:57:36,5746,2025-03-03,,,,"
",2443,Z - Cameron Recycling (Mobile Dismantling),Z - Cameron Recycling (Mobile dismantling) (Manvel),Active,Scrap Yard,,,20939 Morris Ave,,Manvel,TX,77578,No,,,,Contact:  Jason Black  Mobile dismantlers approved to work at TMC Engineering Houston. ,,,No,No,jblack@cameronrecycling.com,No,,,,,,(281) 489-1881,1009412,,2023-08-02 10:41:53,5746,2023-08-04 15:02:40,5746,2025-03-03,,,,"
",953,""Z - Durbano Metals, Inc."",""Z - Durbano Metals, Inc. (Ogden)"",Active,Scrap Yard,685995000,,P O Box 1556,,Ogden,UT,84403,No,,,,,,UP,No,No,Denniedurbano@aol.com,No,,,,,,(801) 621-5221,1008981,,2012-09-19 09:18:34,253,2024-05-24 09:51:24,5746,2025-03-03,,,,"
",2371,Z - Erman Corp (Morris),Z - Erman Corp (Morris) (Kansas City),Active,Scrap Yard,581237000,ERMK,6600 Thorn Dr,,Kansas City,KS,66106,No,,,,Railstation:  Morris,,BNSF,No,No,troth@ERMANGROUP.COM,No,,,,,,(913) 208-5800,1008830,,2023-01-06 00:00:00,1,2024-07-26 13:59:06,5746,2025-03-03,,,,"
",2425,Z - Gadsden Industrial Park (Schnitzer / Eco-Vac),Z - Gadsden Industrial Park (Schnitzer / Eco-Vac) (Gadsden),Active,Scrap Yard,471750000,,174 S 26th St,,Gadsden,,35904,No,,,,""NS Direct  ATN via CSXT (BIRMINGHAM, AL)  Eco-Vac is the cleaner.  Schnitzer is the scrapper.  "",,""NS, ATN"",No,No,jcross@rdus.com,No,,,,,,(256) 490-4915,1009073,,2023-06-02 15:24:20,5746,2024-11-22 10:49:32,5746,2025-03-03,,,,"
",881,Z - Gerdau,Z - Gerdau (Jackson),Active,Scrap Yard,439140000,,801 Ameristeel Rd,,Jackson,TN,38308,No,,,,""Railstation: Carroll, TN"",,WTNN,No,No,mark.dsouza@gerdau.com; aprile.keeler@gerdau.com,No,,,,,,,1009060,,2011-01-13 13:51:13,253,2024-07-26 14:01:24,5746,2025-03-03,,,,"
",2373,Z - Gerdau,Z - Gerdau (Lynchburg),Active,Scrap Yard,264300000,GELV,991 Lawyers Road,,Lynchburg,VA,24504,No,,,,""Railstation:  Lawyers, VA"",,NS,No,No,mark.dsouza@gerdau.com; aprile.keeler@gerdau.com,No,,,,,,,1008835,,2023-01-06 00:00:00,1,2024-07-26 14:24:18,5746,2025-03-03,,,,"
",880,Z - Gerdau,Z - Gerdau (Midlothian),Active,Scrap Yard,667595000,,300 Ward Rd,,Midlothian,TX,76065,No,,,,""Railstation:  Ward Spur, TX"",,""BNSF, UP"",No,No,mark.dsouza@gerdau.com; aprile.keeler@gerdau.com,No,,,,,,,1008835,,2011-01-13 13:50:02,253,2024-07-26 14:24:27,5746,2025-03-03,,,,"
",2374,Z - Gerdau,Z - Gerdau (Petersburg),Active,Scrap Yard,262600000,GAPV,25801 Hofmeimer Way,,Petersburg,VA,23803,No,,,,,,""CSXT, NS"",No,No,mark.dsouza@gerdau.com; aprile.keeler@gerdau.com,No,,,,,,,1008835,,2023-01-06 00:00:00,1,2024-07-26 14:24:35,5746,2025-03-03,,,,"
",883,Z - Gerdau,Z - Gerdau (Selkirk),Active,Scrap Yard,61319000,,1 Railway Street,,Selkirk,MB,R1A  ,No,,,,,,CPRS,No,No,aprile.keeler@gerdau.com; mark.dsouza@gerdau.com,No,,,,,,,1008833,,2011-01-13 13:56:56,253,2024-07-26 14:01:52,5746,2025-03-03,,,,"
",2440,Z - Jimco Recycling (C/O Crms),Z - Jimco Recycling (c/o CRMS) (Harwood),Active,Scrap Yard,687218000,,,,Harwood,TX,nan,No,,,,""Arrangements and invoicing handle by CRMS.    Ben Hines, Margaret Ebert"",,TXGN via UP,No,No,bhines@crmsrail.com; mebert@crmsrail.com,No,,,,,,(312) 307-2249,1007669,,2023-07-14 14:02:14,5746,2024-05-24 10:15:21,5746,2025-03-03,,,,"
",2064,Z - John Zubick Limited,Z - John Zubick Limited  (London),Active,Scrap Yard,48407000,,105 Clark rd,,London,ON,N5W  ,No,,2016-12-28 00:00:00,,,,CN,No,No,kalbion@zubicks.com,No,,,,,,(519) 451-5470,1008841,,2016-12-28 16:17:27,1230,2024-05-24 09:54:51,5746,2025-03-03,,,,"
",2462,""Z - Kalamazoo Metal Recyclers, Inc."",""Z - Kalamazoo Metal Recyclers, Inc. (Kalamazoo)"",Active,Scrap Yard,319300000,,1525 King Highway,,Kalamazoo,MI,49048,No,,,,,,GDLK,No,No,kmrscrap@aol.com,No,,,,,,(269) 381-1315,1009521,,2023-12-13 10:55:38,5746,2024-05-24 09:55:31,5746,2025-03-03,,,,"
",3142,Z - Mervis,Z - MERVIS (MINNEQUA),Active,Scrap Yard,,,,,MINNEQUA,CO,nan,No,,,,,,,No,No,,No,,,,,,,1008446,,2025-01-09 09:20:54,5822,2025-01-09 09:43:03,5822,2025-03-03,,,,"
",3143,Z - Mervis,Z - MERVIS (TERMINAL ISLAND),Active,Scrap Yard,,,,,TERMINAL ISLAND,CA,nan,No,,,,,,,No,No,,No,,,,,,,1008446,,2025-01-09 09:22:45,5822,2025-01-09 09:42:06,5822,2025-03-03,,,,"
",2046,Z - Mervis Industries,Z - Mervis Industries (Danville),Active,Scrap Yard,387650000,,2313 Cannon Ave,,Danville,IL,68183,No,,,,""Invoice to Ryan Goodwin (ryan.goodwin@mervis.com)    14 South Henning Road  Danville, IL 61832"",,CSXT,No,No,adam@mervis.com,No,,,,,,(217) 477-9214,1008446,,2016-07-08 10:54:19,1230,2024-07-26 14:25:42,5746,2025-03-03,,,,"
",877,Z - Mervis Industries,Z - Mervis Industries (Decatur),Active,Scrap Yard,392200000,,1180 N 22nd St,,Decatur,IL,62521,No,,,,""Open to CN, DREI"",,NS,No,No,adam@mervis.com,No,,,,,,(217) 429-4148,1008446,,2011-01-13 13:39:35,253,2024-07-26 14:25:32,5746,2025-03-03,,,,"
",890,Z - Midwest Steel & Alloy,Z - Midwest Steel & Alloy (Youngstown),Active,Scrap Yard,344200000,,PO Box 221015,,Youngstown,OH,44510,No,,,,YB is a Handling Line for NS. ,,""CSXT, YB (NS)"",No,No,lphillipp@amgresources.com,No,,,,,,(330) 792-0600,1008845,,2011-01-13 14:23:14,253,2024-07-26 14:04:02,5746,2025-03-03,,,,"
",2375,Z - Napuck Salvage,Z - Napuck Salvage (Waupaca),Active,Scrap Yard,325760000,NSWW,255 Wendt Dr,,Waupaca,WI,54981,No,,,,,,CN,No,No,MATTPARKER@RESERVE-GROUP.COM,No,,,,,,(253) 347-6202,1009197,,2023-01-06 00:00:00,1,2024-07-26 14:06:59,5746,2025-03-03,,,,"
",3148,Z - Nucor Steel (C/O General Recycing),Z - Nucor Steel (c/o General Recycing) (Jackson),Active,Scrap Yard,,,2050 Flowood Drive,,Jackson,MS,39232,No,,,,General Recycling,,CN,No,No,ann.edwards@nucor.com,No,,,,,,,1009418,,2025-02-20 07:12:15,5746,2025-02-20 07:12:15,5746,2025-03-03,,,,"
",2442,Z - Nucor Steel Texas,Z - Nucor Steel Texas (Jewett),Active,Scrap Yard,682228000,,8812 Hwy 79 W,,Jewett,TX,75846,No,,,,""UP - Jewett, TX  BNSF - Newby, TX"",,""UP, BNSF"",No,No,ann.edwards@nucor.com,No,,,,,,,1009418,,2023-08-01 13:56:54,5746,2024-07-23 08:57:21,5746,2025-03-03,,,,"
",3132,Z - Oil Field Pipe And Supply,Z - Oil Field Pipe and Supply (**),Active,Scrap Yard,,,,,,,nan,No,,,,,,SKOL,No,No,,No,,,,,,,1008446,,2024-10-21 09:20:55,5822,2024-10-21 12:37:07,5746,2025-03-03,,,,"
",2437,Z - Omnisource,Z - Omnisource (Adrian),Active,Scrap Yard,318850000,,815 Treat St,,Adrian,MI,49221,No,,,,,,ADBF,No,No,Steve.Bardon@omnisource.com,No,,,,,,(419) 392-2360,1008851,,2023-06-23 09:26:55,5746,2024-07-26 14:07:36,5746,2025-03-03,,,,"
",2438,Z - Omnisource,Z - Omnisource (Bay City),Active,Scrap Yard,313730000,,1414 N Madison Ave,,Bay City,MI,48706,No,,,,,,LSRC,No,No,Steve.Bardon@omnisource.com,No,,,,,,(419) 392-2360,1008851,,2023-06-23 09:28:39,5746,2024-07-26 14:08:12,5746,2025-03-03,,,,"
",2448,Z - Omnisource,Z - Omnisource (Bessemer),Active,Scrap Yard,472979000,,5501 Vulcan Rd,,Bessemer,AL,35022,No,,,,""Railstation:  Sparks Gap, AL    "",,NS,No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-08-24 14:34:40,5746,2024-07-26 14:08:27,5746,2025-03-03,,,,"
",2403,Z - Omnisource (Dba: Steel Dynamics),Z - Omnisource (dba: Steel Dynamics) (Columbus),Active,Scrap Yard,484076000,OMCM,1945 Airport Rd,,Columbus,MS,nan,No,,,,,,""CAGY, KCS"",No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-02-02 00:00:00,1,2024-07-26 14:08:36,5746,2025-03-03,,,,"
",2376,Z - Omnisource,Z - Omnisource (Defiance),Active,Scrap Yard,343940000,OMDO,880 Linden st,,Defiance,OH,43512,No,,,,,,CSXT,No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-01-06 00:00:00,1,2024-07-26 14:08:45,5746,2025-03-03,,,,"
",2377,Z - Omnisource,Z - Omnisource (Fort Wayne),Active,Scrap Yard,361800000,OSFI,3101 Maumee Ave,,Fort Wayne,IN,46803,No,,,,,,NS,No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008848,,2023-01-06 00:00:00,1,2024-07-26 14:09:01,5746,2025-03-03,,,,"
",2378,Z - Omnisource,Z - Omnisource (Indianapolis),Active,Scrap Yard,368700000,OMII,1800 S Holt Rd,,Indianapolis,IN,nan,No,,,,Yard received confirmation contact:  Deb Steinbacher,,CSXT,No,No,Deb.Steinbacher@omnisource.com,No,,,,,,,1008848,,2023-01-06 00:00:00,1,2024-05-24 10:08:39,5746,2025-03-03,,,,"
",2379,Z - Omnisource,Z - Omnisource (Johnson City),Active,Scrap Yard,421750000,OMJT,110 Perma R Rd,,Johnson City,TN,37604,No,,,,,,ETRY,No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-01-06 00:00:00,1,2024-10-16 13:56:12,5746,2025-03-03,,,,"
",3140,Z - Omnisource,Z - Omnisource (Kernersville),Active,Scrap Yard,,,1426 West Mountain St.,,Kernersville,NC,27284,No,,,,,,NS,No,No,,No,,,,,,,1008851,,2024-12-23 10:43:32,5746,2025-01-24 11:38:22,5746,2025-03-03,,,,"
",2402,Z - Omnisource,Z - Omnisource (Sand Springs),Active,Scrap Yard,622258000,OMSO,1100 W MORROW RD,,Sand Springs,OK,nan,No,,,,""Sand Springs Railway (omnitrax)  BNSF:  TULSA, OK  UP:  TULSA, OK"",,SS (Sand Springs RR),No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-02-02 00:00:00,1,2024-07-26 14:09:32,5746,2025-03-03,,,,"
",2413,Z - Omnisource,Z - Omnisource (Sherman),Active,Scrap Yard,481912000,,2245 US-78,,Sherman,MS,38869,No,,,,,,BNSF,No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-03-10 10:18:51,5746,2024-07-26 14:09:24,5746,2025-03-03,,,,"
",2380,Z - Omnisource,Z - OmniSource (South Bend),Active,Scrap Yard,362300000,OMSI,1305 Prairie Ave,,South Bend,IN,46601,No,,,,,,NS,No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-01-06 00:00:00,1,2024-07-26 14:09:17,5746,2025-03-03,,,,"
",2381,Z - Omnisource,Z - Omnisource (Toledo),Active,Scrap Yard,343100000,OSTO,5130 N Detroit Ave,,Toledo,OH,43612,No,,,,,,CSXT,No,No,deb.steinbacher@omnisource.com; Steve.Bardon@omnisource.com,No,,,,,,,1008851,,2023-01-06 00:00:00,1,2024-07-26 14:10:17,5746,2025-03-03,,,,"
",2460,Z - Pacific Steel & Recycling,Z - Pacific Steel & Recycling (Kennewick),Active,Scrap Yard,848162000,,315 S Gum St,,Kennewick,WA,nan,No,,,,Mobile dismantling and physical site. ,,UP,No,No,jackie_koleber@pacific-steel.com,No,,,,,,(509) 582-2134,1009519,,2023-12-08 09:42:03,5746,2024-10-16 14:09:33,5746,2025-03-03,,,,"
",3138,Z - Pacific Steel & Recycling,Z - Pacific Steel & Recycling (Spokane),Active,Scrap Yard,840600000,,1114 N RALPH,DDCT - PSRX - Pacific Hide & Fur Depot,Spokane,WA,99202,No,,,,,,BNSF,No,No,,No,,,,,,,1009519,,2024-12-04 15:51:20,5746,2025-02-19 07:07:24,5715,2025-03-03,,,,"
",2383,Z - Progress Rail,Z - Progress Rail (Galesburg),Active,Scrap Yard,385930000,PRGI,618 US Hwy 150E,,Galesburg,IL,61401,No,,,,,,BNSF,No,No,dharriger@PROGRESSRAIL.com,No,,,,,,,1008858,,2023-01-06 00:00:00,1,2024-07-26 14:13:34,5746,2025-03-03,,,,"
",2048,Z - Progress Rail,Z - Progress Rail (Memphis),Active,Scrap Yard,439900000,,1101 Harbor Ave,,Memphis,TN,38197,No,,,,,,CN,No,No,dharriger@PROGRESSRAIL.com,No,,,,,,,1008859,,2016-08-08 16:12:06,1230,2024-07-26 14:13:45,5746,2025-03-03,,,,"
